symbol,status,entry_date,exit_date,entry_price,exit_price,entry_price_type,exit_price_type,position_size,pnl,pnl_pct,days_held,exit_reason,error
SC.D.FHN.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,1913.9,2087.9,ask,bid,0.5224933382099378,90.91384084852918,9.091384084852917,13.0,take_profit,
SH.D.UGI.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,3624.0,3601.0,ask,bid,0.27593818984547464,-6.346578366445916,-0.6346578366445916,13.0,time_limit,
SB.D.CNKUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-25 04:00:00+00:00,3216.0,3014.0,ask,bid,0.31094527363184077,-62.81094527363184,-6.281094527363183,12.0,stop_loss,
SI.D.EZUUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,5904.0,5851.0,ask,bid,0.16937669376693767,-8.976964769647697,-0.8976964769647697,13.0,time_limit,
UC.D.MNST.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,6313.0,6212.0,ask,bid,0.1584032947885316,-15.998732773641692,-1.599873277364169,13.0,time_limit,
SI.D.VEAUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,5622.0,5644.0,ask,bid,0.17787264318747775,3.9131981501245106,0.39131981501245106,13.0,time_limit,
SI.D.EWZ.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,2817.0,2808.0,ask,bid,0.35498757543485976,-3.1948881789137378,-0.3194888178913738,13.0,time_limit,
SE.D.MOS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,3579.6,3514.5,ask,bid,0.27936082243826127,-18.186389540730783,-1.8186389540730783,13.0,time_limit,
SB.D.CPAUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,10386.0,10691.0,ask,bid,0.09628345850182939,29.366454843057962,2.9366454843057963,13.0,time_limit,
SH.D.WAB.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,20184.0,20625.0,ask,bid,0.04954419342053112,21.84898929845422,2.1848989298454224,13.0,time_limit,
SB.D.CTVAUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,7250.0,7429.0,ask,bid,0.13793103448275862,24.689655172413794,2.4689655172413794,13.0,time_limit,
SG.D.SWIUS.DAILY.IP,ERROR,,,,,,,,,,,,"""None of ['stick_datetime'] are in the columns"""
UB.D.ESGDUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,8912.0,8800.0,ask,bid,0.11220825852782765,-12.567324955116696,-1.2567324955116694,13.0,time_limit,
SH.D.WMT.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,9448.0,9599.0,ask,bid,0.10584250635055038,15.982218458933108,1.598221845893311,13.0,time_limit,
UD.D.SCZUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,7132.0,7184.0,ask,bid,0.14021312394840157,7.291082445316881,0.7291082445316881,13.0,time_limit,
SA.D.AMUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,1830.7,1888.2,ask,bid,0.546239143497023,31.40875075107882,3.1408750751078824,13.0,time_limit,
SH.D.ULUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,6273.0,6062.0,ask,bid,0.15941335883947075,-33.63621871512833,-3.3636218715128328,13.0,time_limit,
UB.D.KWEBUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,3405.0,3429.0,ask,bid,0.2936857562408223,7.048458149779735,0.7048458149779735,13.0,time_limit,
SE.D.MTUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,3018.0,3160.0,ask,bid,0.3313452617627568,47.051027170311464,4.705102717031147,13.0,time_limit,
UB.D.LBRDKUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,9227.0,9330.0,ask,bid,0.10837758751490192,11.162891514034898,1.1162891514034898,13.0,time_limit,
UD.D.SBTXUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-24 04:00:00+00:00,1546.3,1675.5,ask,bid,0.6467050378322448,83.55429088792606,8.355429088792606,11.0,take_profit,
UC.D.MELI.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,237280.0,255631.0,ask,bid,0.004214430209035738,77.33900876601483,7.733900876601482,13.0,take_profit,
SI.D.IEMGUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,5876.0,5991.0,ask,bid,0.17018379850238258,19.571136827773998,1.9571136827773998,13.0,time_limit,
UC.D.NDAQ.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,8564.0,8835.0,ask,bid,0.11676786548341897,31.644091546006543,3.1644091546006545,13.0,time_limit,
UA.D.ALNY.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,30803.0,31806.0,ask,bid,0.03246437035353699,32.561763464597604,3.2561763464597604,13.0,time_limit,
SD.D.LGF.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-18 04:00:00+00:00,1717.6,1584.6,ask,bid,0.5822077317186772,-77.43362831858407,-7.7433628318584065,5.0,stop_loss,
UB.D.LYFTUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,1482.2,1577.6,ask,bid,0.6746727836999056,64.3637835649709,6.43637835649709,13.0,time_limit,
SC.D.HCAUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,37115.0,37767.0,ask,bid,0.026943284386366697,17.567021419911086,1.7567021419911086,13.0,time_limit,
UC.D.PYCRUS.DAILY.IP,ERROR,,,,,,,,,,,,"""None of ['stick_datetime'] are in the columns"""
